date,close,open,high,low,high_rate,low_rate,d_close,d_open,d_high,d_low
2020/12/30,5113.71,5037.98,5113.71,5036.63,0.015031818,-0.000267965,70.77,-33.47,36.29,2.32
2020/12/31,5211.29,5122.48,5215.62,5122.48,0.018182599,0,97.58,84.5,101.91,85.85
2021/1/4,5267.72,5212.93,5284.43,5190.94,0.013715895,-0.004218357,56.43,90.45,68.81,68.46
2021/1/5,5368.5,5245.84,5368.5,5234.38,0.023382337,-0.002184588,100.78,32.91,84.07,43.44
2021/1/6,5417.67,5386.51,5433.47,5341.43,0.008718075,-0.008369055,49.17,140.67,64.97,107.05
2021/1/7,5513.66,5428.39,5513.66,5413.35,0.015708157,-0.002770619,95.99,41.88,80.19,71.92
2021/1/8,5495.43,5526.29,5547.47,5442.69,0.003832589,-0.01512769,-18.23,97.9,33.81,29.34
2021/1/11,5441.16,5504.24,5555.69,5412.5,0.00934734,-0.016667151,-54.27,-22.05,8.22,-30.19
2021/1/12,5596.35,5419.5,5596.35,5417.63,0.032632162,-0.00034505,155.19,-84.74,40.66,5.13
2021/1/13,5577.97,5609.26,5644.72,5535.14,0.006321689,-0.013213864,-18.38,189.76,48.37,117.51
2021/1/14,5470.46,5556.21,5568.02,5458.68,0.00212555,-0.017553332,-107.51,-53.05,-76.7,-76.46
2021/1/15,5458.08,5471.39,5500.63,5390.27,0.005344163,-0.014826214,-12.38,-84.82,-67.39,-68.41
2021/1/18,5518.52,5438.16,5541.46,5410.77,0.018995396,-0.00503663,60.44,-33.23,40.83,20.5
2021/1/19,5437.52,5525.97,5532.48,5415.72,0.001178074,-0.019951248,-81,87.81,-8.98,4.95
2021/1/20,5476.43,5439.91,5496.05,5426.54,0.010320024,-0.002457761,38.91,-86.06,-36.43,10.82
2021/1/21,5564.97,5492.96,5593.11,5490.56,0.018232428,-0.000436923,88.54,53.05,97.06,64.02
2021/1/22,5569.78,5562.38,5573.66,5513.88,0.002027909,-0.008719289,4.81,69.42,-19.45,23.32
2021/1/25,5625.92,5564.12,5655.48,5543.27,0.016419488,-0.003747223,56.14,1.74,81.82,29.39
2021/1/26,5512.97,5600.9,5600.9,5506,0,-0.016943705,-112.95,36.78,-54.58,-37.27
2021/1/27,5528,5505.77,5534.99,5449.64,0.00530716,-0.010194759,15.03,-95.13,-65.91,-56.36
2021/1/28,5377.14,5450.37,5462.24,5360.38,0.002177834,-0.016510806,-150.86,-55.4,-72.75,-89.26
2021/1/29,5351.96,5413.97,5430.2,5288.1,0.0029978,-0.023249113,-25.18,-36.4,-32.04,-72.28
2021/2/1,5417.65,5356.85,5422.3,5342.05,0.012218001,-0.002762818,65.69,-57.12,-7.9,53.95
2021/2/2,5501.09,5429.7,5503.21,5411.52,0.013538501,-0.003348251,83.44,72.85,80.91,69.47
2021/2/3,5485.2,5499.3,5532.89,5473.12,0.00610805,-0.004760606,-15.89,69.6,29.68,61.6
2021/2/4,5473.95,5453.98,5510.05,5411.57,0.010280566,-0.007775973,-11.25,-45.32,-22.84,-61.55
2021/2/5,5483.41,5494.7,5550.77,5477.65,0.010204379,-0.00310299,9.46,40.72,40.72,66.08
2021/2/8,5564.56,5506.14,5576.49,5479.85,0.012776646,-0.00477467,81.15,11.44,25.72,2.2
2021/2/9,5686.25,5584.17,5686.25,5555.05,0.018280246,-0.005214741,121.69,78.03,109.76,75.2
2021/2/10,5807.72,5709.68,5823.42,5707.33,0.019920556,-0.000411582,121.47,125.51,137.17,152.28
2021/2/18,5768.38,5922.07,5930.91,5747.66,0.001492721,-0.029450851,-39.34,212.39,107.49,40.33
2021/2/19,5778.84,5734.02,5787.89,5667.32,0.009394805,-0.011632328,10.46,-188.05,-143.02,-80.34
2021/2/22,5597.33,5785.51,5785.51,5597.33,0,-0.032526087,-181.51,51.49,-2.38,-69.99
2021/2/23,5579.67,5542.68,5644.75,5541.11,0.018415279,-0.000283256,-17.66,-242.83,-140.76,-56.22
2021/2/24,5437.57,5591.48,5598.83,5379.73,0.0013145,-0.037870117,-142.1,48.8,-45.92,-161.38
2021/2/25,5469.56,5494.47,5527.63,5444.16,0.006035159,-0.009156479,31.99,-97.01,-71.2,64.43
2021/2/26,5336.76,5343.9,5416.32,5318.86,0.0135519,-0.004685716,-132.8,-150.57,-111.31,-125.3
2021/3/1,5418.78,5389.25,5421.56,5345.94,0.005995268,-0.008036369,82.02,45.35,5.24,27.08
2021/3/2,5349.63,5453.28,5454.97,5305.05,0.000309905,-0.027181806,-69.15,64.03,33.41,-40.89
2021/3/3,5452.21,5327.35,5452.4,5316.48,0.023473209,-0.002040414,102.58,-125.93,-2.57,11.43
2021/3/4,5280.71,5388.48,5392.37,5254.78,0.00072191,-0.024812192,-171.5,61.13,-60.03,-61.7
2021/3/5,5262.8,5191.97,5307.82,5174.25,0.022313303,-0.003412963,-17.91,-196.51,-84.55,-80.53
2021/3/8,5080.02,5299.79,5326.26,5079.8,0.004994538,-0.041509192,-182.78,107.82,18.44,-94.45
2021/3/9,4971,5066.15,5094.31,4917.91,0.005558462,-0.029260879,-109.02,-233.64,-231.95,-161.89
2021/3/10,5003.61,5047.06,5055.28,4981.62,0.001628671,-0.012965964,32.61,-19.09,-39.03,63.71
2021/3/11,5128.22,5024.56,5138.41,5020.58,0.0226587,-0.000792109,124.61,-22.5,83.13,38.96
2021/3/12,5146.38,5153.67,5153.67,5086.82,0,-0.012971339,18.16,129.11,15.26,66.24
2021/3/15,5035.54,5116.12,5120.88,4992.4,0.000930393,-0.024182388,-110.84,-37.55,-32.79,-94.42
2021/3/16,5079.36,5054.41,5084.31,5009.95,0.005915626,-0.008796279,43.82,-61.71,-36.57,17.55
2021/3/17,5100.86,5062.77,5123.55,5020.13,0.012005286,-0.008422267,21.5,8.36,39.24,10.18
2021/3/18,5141.77,5114.59,5160.46,5111.13,0.008968461,-0.000676496,40.91,51.82,36.91,91
2021/3/19,5007.09,5068.53,5089.92,4980.76,0.004220159,-0.017316658,-134.68,-46.06,-70.54,-130.37
2021/3/22,5057.15,5008.4,5071.34,4996.54,0.012566888,-0.002368022,50.06,-60.13,-18.58,15.78
2021/3/23,5009.25,5057.06,5064.02,4966.53,0.001376294,-0.017901706,-47.9,48.66,-7.32,-30.01
2021/3/24,4928.69,4985.4,5024.33,4919.89,0.007808802,-0.01314037,-80.56,-71.66,-39.69,-46.64
2021/3/25,4926.35,4904.07,4950.76,4883.66,0.009520663,-0.004161849,-2.34,-81.33,-73.57,-36.23
2021/3/26,5037.99,4953.95,5050.83,4953.95,0.019556112,0,111.64,49.88,100.07,70.29
2021/3/29,5046.88,5052.26,5086.65,5010.39,0.006806855,-0.00828738,8.89,98.31,35.82,56.44
2021/3/30,5094.73,5043.1,5106.04,5032.79,0.012480419,-0.002044377,47.85,-9.16,19.39,22.4
2021/3/31,5048.36,5085.95,5085.95,5015.61,0,-0.013830258,-46.37,42.85,-20.09,-17.18
2021/4/1,5110.78,5059.94,5115.43,5056.87,0.010966533,-0.000606727,62.42,-26.01,29.48,41.26
2021/4/2,5161.56,5129.85,5169.83,5116.35,0.0077936,-0.002631656,50.78,69.91,54.4,59.48
2021/4/6,5140.34,5178.64,5181.15,5125.33,0.000484683,-0.010294209,-21.22,48.79,11.32,8.98
2021/4/7,5103.74,5141.66,5141.66,5065.19,0,-0.014872629,-36.6,-36.98,-39.49,-60.14
2021/4/8,5112.21,5078.26,5129.13,5062.07,0.010017211,-0.0031881,8.47,-63.4,-12.53,-3.12
2021/4/9,5035.34,5100.04,5100.04,5022.09,0,-0.015284194,-76.87,21.78,-29.09,-39.98
2021/4/12,4947.75,5026.98,5045.6,4933.01,0.003704013,-0.018693132,-87.59,-73.06,-54.44,-89.08
2021/4/13,4939.64,4949.81,4994.54,4924.2,0.009036711,-0.005173936,-8.11,-77.17,-51.06,-8.81
2021/4/14,4980.63,4945.69,4987.12,4940.27,0.008376991,-0.001095904,40.99,-4.12,-7.42,16.07
2021/4/15,4948.97,4969.91,4969.91,4900.3,0,-0.01400629,-31.66,24.22,-17.21,-39.97
2021/4/16,4966.18,4966.9,4979.17,4917.96,0.002470354,-0.009853228,17.21,-3.01,9.26,17.66
2021/4/19,5087.02,4966.41,5088.21,4940.75,0.024524757,-0.00516671,120.84,-0.49,109.04,22.79
2021/4/20,5083.37,5065.78,5119.86,5058.92,0.010675552,-0.001354184,-3.65,99.37,31.65,118.17
2021/4/21,5098.75,5055.24,5110.56,5047.99,0.010943101,-0.001434155,15.38,-10.54,-9.3,-10.93
2021/4/22,5089.24,5114.28,5119.22,5067.14,0.000965923,-0.009217329,-9.51,59.04,8.66,19.15
2021/4/23,5135.45,5088.83,5149.98,5086.49,0.012016515,-0.000459831,46.21,-25.45,30.76,19.35
2021/4/26,5077.24,5156.59,5181.11,5072.96,0.00475508,-0.016218082,-58.21,67.76,31.13,-13.53
2021/4/27,5090.52,5076.64,5095.98,5042.61,0.003809606,-0.006703253,13.28,-79.95,-85.13,-30.35
2021/4/28,5119.24,5073.97,5119.45,5059.26,0.008963396,-0.002899111,28.72,-2.67,23.47,16.65
2021/4/29,5164.17,5128.28,5170.58,5113.65,0.00824838,-0.002852808,44.93,54.31,51.13,54.39
2021/4/30,5123.49,5156.36,5163.25,5094.93,0.001336214,-0.011913443,-40.68,28.08,-7.33,-18.72
2021/5/6,5061.12,5098.8,5132.9,5037.41,0.006687848,-0.012040088,-62.37,-57.56,-30.35,-57.52
2021/5/7,4996.05,5073.46,5093.75,4996.04,0.003999243,-0.015259803,-65.07,-25.34,-39.15,-41.37
2021/5/10,4992.42,5001.44,5019.39,4953.7,0.003588966,-0.009545251,-3.63,-72.02,-74.36,-42.34
2021/5/11,5023.06,4956.08,5033.49,4925.92,0.015619199,-0.006085455,30.64,-45.36,14.1,-27.78
2021/5/12,5044.55,5003.82,5051.17,4995.4,0.00946277,-0.001682714,21.49,47.74,17.68,69.48
2021/5/13,4992.97,4992.35,5022.08,4975.45,0.005955111,-0.003385179,-51.58,-11.47,-29.09,-19.95
2021/5/14,5110.59,5007.63,5112.98,4981.29,0.021037896,-0.005259973,117.62,15.28,90.9,5.84
2021/5/17,5184.99,5115.31,5206.69,5115.31,0.01786402,0,74.4,107.68,93.71,134.02
2021/5/18,5187.6,5190.93,5201.67,5156.79,0.002068993,-0.006576856,2.61,75.62,-5.02,41.48
2021/5/19,5172.27,5173.17,5193.56,5151.64,0.00394149,-0.004161858,-15.33,-17.76,-8.11,-5.15
2021/5/20,5186.41,5167.05,5201.59,5152.04,0.006684665,-0.002904946,14.14,-6.12,8.03,0.4
2021/5/21,5134.15,5199.13,5216.16,5123.12,0.003275548,-0.014619754,-52.26,32.08,14.57,-28.92
2021/5/24,5155.59,5138.81,5155.59,5092.39,0.003265347,-0.00903322,21.44,-60.32,-60.57,-30.73
2021/5/25,5318.48,5165.04,5324.36,5161.52,0.03084584,-0.000681505,162.89,26.23,168.77,69.13
2021/5/26,5320.59,5326.12,5344.28,5308.74,0.003409611,-0.003263163,2.11,161.08,19.92,147.22
2021/5/27,5338.23,5311.37,5378.48,5286.05,0.012635158,-0.004767132,17.64,-14.75,34.2,-22.69
2021/5/28,5321.09,5338.73,5360.28,5288.65,0.004036541,-0.009380508,-17.14,27.36,-18.2,2.6
2021/5/31,5331.57,5318.08,5331.63,5281.69,0.002547912,-0.006842695,10.48,-20.65,-28.65,-6.96
2021/6/1,5341.68,5320.47,5343.75,5269.26,0.004375553,-0.00962509,10.11,2.39,12.12,-12.43
2021/6/2,5289.97,5348.34,5352.64,5266.79,0.000803988,-0.015247722,-51.71,27.87,8.89,-2.47
2021/6/3,5255.29,5285.71,5314.37,5255.07,0.005422167,-0.005796761,-34.68,-62.63,-38.27,-11.72
2021/6/4,5282.28,5228.28,5334.49,5221.23,0.02031452,-0.001348436,26.99,-57.43,20.12,-33.84
2021/6/7,5277.63,5284.89,5286.84,5242.95,0.000368976,-0.007935832,-4.65,56.61,-47.65,21.72
2021/6/8,5232.12,5276.97,5319.04,5201.14,0.007972378,-0.014369989,-45.51,-7.92,32.2,-41.81
2021/6/9,5236.45,5224.95,5253.36,5215.35,0.005437373,-0.001837338,4.33,-52.02,-65.68,14.21
2021/6/10,5271.47,5236.47,5299.53,5229.52,0.012042464,-0.00132723,35.02,11.52,46.17,14.17
2021/6/11,5224.7,5275.75,5276.1,5213.6,6.6341E-05,-0.011780316,-46.77,39.28,-23.43,-15.92
2021/6/15,5166.56,5218.56,5225.5,5137.41,0.001329869,-0.015550267,-58.14,-57.19,-50.6,-76.19
2021/6/16,5080.49,5163.25,5164.52,5076.02,0.000245969,-0.016894398,-86.07,-55.31,-60.98,-61.39
2021/6/17,5101.89,5074.38,5123.37,5073.82,0.009654381,-0.000110358,21.4,-88.87,-41.15,-2.2
2021/6/18,5102.47,5104.93,5128.03,5064.92,0.004525038,-0.007837522,0.58,30.55,4.66,-8.9
2021/6/21,5090.39,5088.09,5123.78,5058.57,0.00701442,-0.005801784,-12.08,-16.84,-4.25,-6.35
2021/6/22,5122.16,5106.07,5125.82,5086.28,0.003867945,-0.003875779,31.77,17.98,2.04,27.71
2021/6/23,5147.39,5127.19,5171.03,5109.76,0.008550493,-0.003399523,25.23,21.12,45.21,23.48
2021/6/24,5155.97,5156.56,5160.43,5120.58,0.0007505,-0.00697752,8.58,29.37,-10.6,10.82
2021/6/25,5239.97,5159.8,5251.61,5157.48,0.017793325,-0.00044963,84,3.24,91.18,36.9
2021/6/28,5251.76,5253.61,5260.64,5226.22,0.001338127,-0.005213558,11.79,93.81,9.03,68.74
2021/6/29,5190.54,5248.52,5248.52,5182.68,0,-0.012544489,-61.22,-5.09,-12.12,-43.54
2021/6/30,5224.04,5189.38,5231.43,5186.63,0.008103087,-0.000529928,33.5,-59.14,-17.09,3.95
2021/7/1,5229.66,5241.2,5252.26,5190.88,0.002110204,-0.009600855,5.62,51.82,20.83,4.25
2021/7/2,5081.12,5186.66,5186.66,5074.36,0,-0.021651699,-148.54,-54.54,-65.6,-116.52
2021/7/5,5085.79,5073.78,5098.23,5048,0.004818892,-0.005081024,4.67,-112.88,-88.43,-26.36
2021/7/6,5083.1,5089.78,5092.21,5028.51,0.000477427,-0.012037848,-2.69,16,-6.02,-19.49
2021/7/7,5140.49,5052.42,5152.77,5045.41,0.019861769,-0.001387454,57.39,-37.36,60.56,16.9
2021/7/8,5088.26,5149.31,5151.22,5078.93,0.000370923,-0.013667851,-52.23,96.89,-1.55,33.52
2021/7/9,5069.44,5063.15,5081.41,5006.41,0.003606451,-0.011206462,-18.82,-86.16,-69.81,-72.52
2021/7/12,5132.71,5108.38,5159.41,5070.32,0.009989468,-0.007450503,63.27,45.23,78,63.91
2021/7/13,5142.1,5128.61,5154.05,5114.94,0.004960408,-0.00266544,9.39,20.23,-5.36,44.62
2021/7/14,5083.08,5130.75,5130.75,5075.13,0,-0.01084052,-59.02,2.14,-23.3,-39.81
2021/7/15,5151.46,5073.26,5153.81,5067.68,0.015877365,-0.001099884,68.38,-57.49,23.06,-7.45
2021/7/16,5094.77,5140.9,5140.9,5090.63,0,-0.009778443,-56.69,67.64,-12.91,22.95
2021/7/19,5113.49,5083.73,5120.82,5047.62,0.007295824,-0.007103052,18.72,-57.17,-20.08,-43.01
2021/7/20,5108.99,5080.22,5114,5067.86,0.006649318,-0.002432966,-4.5,-3.51,-6.82,20.24
2021/7/21,5144.04,5122.78,5160.54,5122.3,0.007370998,-9.37E-05,35.05,42.56,46.54,54.44
2021/7/22,5151.75,5150.39,5171.21,5137.88,0.004042412,-0.002428942,7.71,27.61,10.67,15.58
2021/7/23,5089.23,5145.43,5145.43,5080,0,-0.012716138,-62.52,-4.96,-25.78,-57.88
2021/7/26,4925.3,5067.31,5067.31,4859.6,0,-0.04099019,-163.93,-78.12,-78.12,-220.4
2021/7/27,4751.31,4924.28,4940.86,4749.03,0.00336699,-0.035588959,-173.99,-143.03,-126.45,-110.57
2021/7/28,4760.48,4714.29,4785.66,4663.9,0.015139077,-0.010688778,9.17,-209.99,-155.2,-85.13
2021/7/29,4850.27,4845.76,4857.97,4800.01,0.002519729,-0.009441243,89.79,131.47,72.31,136.11
2021/7/30,4811.17,4825.7,4825.7,4761.04,0,-0.013399092,-39.1,-20.06,-32.27,-38.97
2021/8/2,4933.74,4794.82,4938.82,4761.46,0.03003241,-0.006957508,122.57,-30.88,113.12,0.42
2021/8/3,4934.46,4909.23,4957.03,4890.85,0.009736761,-0.003743968,0.72,114.41,18.21,129.39
2021/8/4,4978.85,4927.74,4979.29,4919.66,0.010461185,-0.001639697,44.39,18.51,22.26,28.81
2021/8/5,4948.67,4946.17,4997.14,4921.94,0.010304943,-0.00489874,-30.18,18.43,17.85,2.28
2021/8/6,4921.56,4943.04,4944.35,4891.8,0.000265019,-0.010366091,-27.11,-3.13,-52.79,-30.14
2021/8/9,4985.56,4890.26,5002.89,4884.04,0.023031495,-0.001271916,64,-52.78,58.54,-7.76
2021/8/10,5043.15,4977.82,5043.76,4941.24,0.013246763,-0.007348598,57.59,87.56,40.87,57.2
2021/8/11,5015.34,5037.08,5059.79,5009.98,0.004508564,-0.005380101,-27.81,59.26,16.03,68.74
2021/8/12,4973.35,4998.07,5016.26,4962.98,0.003639405,-0.00702071,-41.99,-39.01,-43.53,-47
2021/8/13,4945.98,4958.76,4993.74,4921.28,0.007054183,-0.007558341,-27.37,-39.31,-22.52,-41.7
2021/8/16,4941.07,4935.92,4973.38,4931.37,0.007589264,-0.000921814,-4.91,-22.84,-20.36,10.09
2021/8/17,4837.4,4935,4967.56,4823.39,0.006597771,-0.022616008,-103.67,-0.92,-5.82,-107.98
2021/8/18,4894.24,4838.47,4909.54,4818.9,0.014688528,-0.004044667,56.84,-96.53,-58.02,-4.49
2021/8/19,4862.14,4886.56,4893.47,4839.57,0.001414083,-0.009616172,-32.1,48.09,-16.07,20.67
2021/8/20,4769.27,4817.49,4835.15,4720.83,0.003665809,-0.02006439,-92.87,-69.07,-58.32,-118.74
2021/8/23,4835.88,4777.73,4843.82,4764.01,0.013832929,-0.002871657,66.61,-39.76,8.67,43.18
2021/8/24,4888.39,4844.59,4906.2,4842.75,0.012717278,-0.000379805,52.51,66.86,62.38,78.74
2021/8/25,4898.16,4890.52,4899.77,4865.76,0.001891414,-0.005062856,9.77,45.93,-6.43,23.01
2021/8/26,4801.61,4892.2,4892.2,4798.7,0,-0.019112056,-96.55,1.68,-7.57,-67.06
2021/8/27,4827.04,4794.97,4863.47,4793.59,0.014285804,-0.000287802,25.43,-97.23,-28.73,-5.11
2021/8/30,4813.27,4847.03,4849.16,4787.2,0.000439444,-0.012343641,-13.77,52.06,-14.31,-6.39
2021/8/31,4805.61,4803.09,4821.76,4740.75,0.003887081,-0.012979145,-7.66,-43.94,-27.4,-46.45
2021/9/1,4869.46,4804.69,4906.4,4763.3,0.0211689,-0.0086145,63.85,1.6,84.64,22.55
2021/9/2,4869.41,4865.82,4892.71,4845.62,0.005526304,-0.004151407,-0.05,61.13,-13.69,82.32
2021/9/3,4843.06,4875.07,4886.55,4828.7,0.002354838,-0.009511658,-26.35,9.25,-6.16,-16.92
2021/9/6,4933.73,4841.06,4944.45,4837.79,0.021356893,-0.000675472,90.67,-34.01,57.9,9.09
2021/9/7,4992.83,4932.98,5005.96,4915.61,0.014794303,-0.003521198,59.1,91.92,61.51,77.82
2021/9/8,4972.13,4986.8,5013.98,4955.89,0.005450389,-0.006198364,-20.7,53.82,8.02,40.28
2021/9/9,4970.01,4952.49,4970.15,4929.95,0.003565883,-0.004551246,-2.12,-34.31,-43.83,-25.94
2021/9/10,5013.52,4967.98,5042.8,4962.37,0.015060447,-0.001129232,43.51,15.49,72.65,32.42
2021/9/13,4991.66,5006.77,5029.72,4964.96,0.004583794,-0.008350693,-21.86,38.79,-13.08,2.59
2021/9/14,4917.16,4989.83,5000.98,4907.32,0.002234545,-0.016535633,-74.5,-16.94,-28.74,-57.64
2021/9/15,4867.32,4903.85,4903.85,4843.12,0,-0.012384147,-49.84,-85.98,-97.13,-64.2
2021/9/16,4807.7,4866.79,4879.53,4806.14,0.002617742,-0.012462013,-59.62,-37.06,-24.32,-36.98
2021/9/17,4855.94,4797.11,4857.96,4786.09,0.012684721,-0.002297216,48.24,-69.68,-21.57,-20.05
2021/9/22,4821.77,4770.73,4830.85,4765.23,0.012601845,-0.001152863,-34.17,-26.38,-27.11,-20.86
2021/9/23,4853.2,4848.22,4877.34,4837.56,0.006006328,-0.002198745,31.43,77.49,46.49,72.33
2021/9/24,4849.43,4845.64,4897.06,4838.54,0.010611601,-0.001465235,-3.77,-2.58,19.72,0.98
2021/9/27,4877.37,4870.85,4922.56,4852.2,0.010616217,-0.0038289,27.94,25.21,25.5,13.66
2021/9/28,4883.83,4869.08,4901.31,4846.63,0.00661932,-0.004610727,6.46,-1.77,-21.25,-5.57
2021/9/29,4833.93,4846.02,4868.07,4799.88,0.004550126,-0.009521215,-49.9,-23.06,-33.24,-46.75
2021/9/30,4866.38,4843.95,4876.07,4843.95,0.006630952,0,32.45,-2.07,8,44.07
2021/10/8,4929.94,4915.73,4937.09,4891.63,0.004345235,-0.004902629,63.56,71.78,61.02,47.68
2021/10/11,4936.19,4941.29,4983.73,4930.71,0.00858885,-0.002141141,6.25,25.56,46.64,39.08
2021/10/12,4883.84,4920.66,4925.49,4840.77,0.000981576,-0.016235627,-52.35,-20.63,-58.24,-89.94
2021/10/13,4940.11,4880.14,4953.38,4869.83,0.015007766,-0.002112644,56.27,-40.52,27.89,29.06
2021/10/14,4913.61,4934.26,4953.92,4903.25,0.003984387,-0.00628463,-26.5,54.12,0.54,33.42
2021/10/15,4932.11,4896.56,4939.82,4881.01,0.008834774,-0.003175699,18.5,-37.7,-14.1,-22.24
2021/10/18,4874.78,4922.51,4922.51,4844.94,0,-0.015758221,-57.33,25.95,-17.31,-36.07
2021/10/19,4922.72,4869.39,4928.14,4868.81,0.012065166,-0.000119111,47.94,-53.12,5.63,23.87
2021/10/20,4910.18,4926.77,4944.02,4898.37,0.00350128,-0.005764426,-12.54,57.38,15.88,29.56
2021/10/21,4928.02,4914.74,4946.18,4893.85,0.006397083,-0.004250479,17.84,-12.03,2.16,-4.52
2021/10/22,4959.73,4934.87,4989.89,4934.87,0.01114923,0,31.71,20.13,43.71,41.02
2021/10/25,4979.52,4940.9,4981.65,4930.11,0.008247485,-0.002183813,19.79,6.03,-8.24,-4.76
2021/10/26,4963.1,4983.24,5002.57,4953.48,0.003879002,-0.005972018,-16.42,42.34,20.92,23.37
2021/10/27,4898.16,4949.23,4949.23,4884.94,0,-0.012989899,-64.94,-34.01,-53.34,-68.54
2021/10/28,4864.14,4882.59,4898.66,4846.28,0.003291286,-0.007436627,-34.02,-66.64,-50.57,-38.66
2021/10/29,4908.77,4861.27,4908.77,4855.76,0.009771109,-0.001133449,44.63,-21.32,10.11,9.48
2021/11/1,4890.69,4878.13,4908.21,4858.25,0.006166297,-0.004075332,-18.08,16.86,-0.56,2.49
2021/11/2,4839.85,4886.19,4911.23,4797.9,0.005124647,-0.018069293,-50.84,8.06,3.02,-60.35
2021/11/3,4821.11,4835.81,4858.71,4804.37,0.004735504,-0.006501496,-18.74,-50.38,-52.52,6.47
2021/11/4,4868.74,4841.09,4873.94,4834.74,0.006785662,-0.001311688,47.63,5.28,15.23,30.37
2021/11/5,4842.35,4858.9,4889.68,4841.74,0.006334767,-0.003531664,-26.39,17.81,15.74,7
2021/11/8,4848.18,4841.15,4866.08,4827.69,0.005149603,-0.002780331,5.83,-17.75,-23.6,-14.05
2021/11/9,4846.74,4858.25,4870.79,4818.54,0.002581176,-0.008173725,-1.44,17.1,4.71,-9.15
2021/11/10,4821.19,4832.8,4832.8,4754,0,-0.016305247,-25.55,-25.45,-37.99,-64.54
2021/11/11,4898.65,4814.77,4898.65,4809.11,0.017421393,-0.001175549,77.46,-18.03,65.85,55.11
2021/11/12,4888.38,4902.93,4909.08,4875.35,0.001254352,-0.005625208,-10.27,88.16,10.43,66.24
2021/11/15,4882.38,4894.41,4906.33,4863.4,0.002435431,-0.006335799,-6,-8.52,-2.75,-11.95
2021/11/16,4883.32,4880.9,4915.37,4876.5,0.007062222,-0.000901473,0.94,-13.51,9.04,13.1
2021/11/17,4885.75,4883.25,4891.52,4864.52,0.001693544,-0.00383556,2.43,2.35,-23.85,-11.98
2021/11/18,4837.62,4871.42,4871.42,4830.41,0,-0.00841849,-48.13,-11.83,-20.1,-34.11
2021/11/19,4890.06,4832.06,4892.81,4829.57,0.012572278,-0.000515308,52.44,-39.36,21.39,-0.84
2021/11/22,4912.4,4895.39,4919,4893.27,0.004822905,-0.00043306,22.34,63.33,26.19,63.7
2021/11/23,4913.35,4905.76,4927.52,4896.88,0.004435602,-0.001810117,0.95,10.37,8.52,3.61
2021/11/24,4916.66,4914.03,4935.49,4899.61,0.004367088,-0.002934455,3.31,8.27,7.97,2.73
2021/11/25,4896.44,4917.61,4921.33,4891.73,0.000756465,-0.005262719,-20.22,3.58,-14.16,-7.88
2021/11/26,4860.13,4886.95,4886.95,4850.81,0,-0.007395206,-36.31,-30.66,-34.38,-40.92
2021/11/29,4851.42,4820.01,4858.53,4818.71,0.007991685,-0.000269709,-8.71,-66.94,-28.42,-32.1
2021/11/30,4832.03,4857.18,4871.25,4810.22,0.002896743,-0.009668161,-19.39,37.17,12.72,-8.49
2021/12/1,4843.85,4831.89,4844.52,4823.93,0.002613884,-0.001647388,11.82,-25.29,-26.73,13.71
2021/12/2,4856.16,4839.91,4866.85,4830.32,0.005566219,-0.001981442,12.31,8.02,22.33,6.39
2021/12/3,4901.02,4856.98,4901.02,4853.35,0.009067363,-0.000747378,44.86,17.07,34.17,23.03
2021/12/6,4892.62,4909.43,4943.9,4888.69,0.007021182,-0.004224523,-8.4,52.45,42.88,35.34
2021/12/7,4922.1,4930.83,4934.1,4895.22,0.000663174,-0.007221908,29.48,21.4,-9.8,6.53
2021/12/8,4995.93,4934.41,4995.93,4915.79,0.012467549,-0.003773501,73.83,3.58,61.83,20.57
2021/12/9,5078.69,5000.69,5114.5,4999.41,0.022758859,-0.000255965,82.76,66.28,118.57,83.62
2021/12/10,5055.12,5046.27,5060.06,5035.81,0.002732711,-0.002072818,-23.57,45.58,-54.44,36.4
2021/12/13,5083.8,5090.02,5143.84,5079.73,0.010573632,-0.002021603,28.68,43.75,83.78,43.92
2021/12/14,5049.7,5066.35,5075.21,5038.86,0.001748794,-0.005425997,-34.1,-23.67,-68.63,-40.87
2021/12/15,5005.9,5036.28,5060.37,5003.78,0.004783292,-0.006453176,-43.8,-30.07,-14.84,-35.08
2021/12/16,5034.73,5006.61,5034.73,4987.22,0.005616575,-0.00387288,28.83,-29.67,-25.64,-16.56
2021/12/17,4954.76,5021.34,5022.11,4954.76,0.000153346,-0.013259409,-79.97,14.73,-12.62,-32.46
2021/12/20,4880.42,4934.97,4971.67,4872.68,0.007436722,-0.012622164,-74.34,-86.37,-50.44,-82.08
2021/12/21,4913.49,4876.51,4917.8,4872.95,0.008467121,-0.00073003,33.07,-58.46,-53.87,0.27
2021/12/22,4914.45,4924.58,4936.67,4903.17,0.002455032,-0.004347579,0.96,48.07,18.87,30.22
2021/12/23,4948.74,4924.29,4948.74,4906.75,0.004965183,-0.003561935,34.29,-0.29,12.07,3.58
2021/12/24,4921.34,4953.06,4964.91,4905.98,0.00239246,-0.009505235,-27.4,28.77,16.17,-0.77
2021/12/27,4919.32,4918.15,4939.69,4894.16,0.004379696,-0.00487785,-2.02,-34.91,-25.22,-11.82
2021/12/28,4955.96,4923.69,4959.15,4913.6,0.007201916,-0.002049276,36.64,5.54,19.46,19.44
2021/12/29,4883.48,4958.65,4958.65,4883.48,0,-0.015159368,-72.48,34.96,-0.5,-30.12
